yarrowiacyc,Row Labels,Description,UniProt,UniProt Gene Name,CLB22 Gene Name,CLB22 GO (biological process),,CLB22 GO (cellular component),CLB22 GO (molecular function),WT_A,WT_B,WT_C,WT_D,F174_A,F174_B,F174_D,F174_E,UVF4_A,UVF4_B,UVF4_C,UVF4_D,UVF4_E,p,q,nWT,nF174,nUVF4,log2FoldChange(F174/WT),log2FoldChange(UVF4/WT),log2FoldChange(UVF4/F174),PresentOnlyWT,PresentOnlyF174,PresentOnlyUVF4,AbsentOnlyWT,AbsentOnlyF174,AbsentOnlyUVF4,Pass pq,Pass FoldChange,PassUniquePresence,PassUniqueAbsence,PassOverall,pq WT vs F174,Similarity_Yarlip1.to.yarrowiacyc,Similarity_yarrowiacyc.to.Yarlip1
"G1FV3-26271-MONOMER	",jgi|Yarlip1|110816|estExt_Genewise1Plus.C_2_t30492,jgi|Yarlip1|110816|estExt_Genewise1Plus.C_2_t30492,Q6C1P7,YALI0F14487g,YALI0F14487p,0,,nucleus [GO:0005634],metal ion binding [GO:0046872],31.9740898,29.94377407,30.39407084,31.31640627,30.84023439,31.03855019,30.50180378,32.70430789,31.04433385,35.35133412,31.00758245,31.51916796,0.224050239,0.337387273,4,3,5,-0.113555788,1.41826001,1.531815798,0,0,0,0,0,0,0,1,0,0,1,0,100,100,
"G1FV3-26088-MONOMER	",jgi|Yarlip1|126755|fgenesh1_kg.6_#_586_#_TRINITY_DN3227_c0_g1_i1,jgi|Yarlip1|126755|fgenesh1_kg.6_#_586_#_TRINITY_DN3227_c0_g1_i1,Q6C266,YALI0F10461g,YALI0F10461p,0,,integral component of membrane [GO:0016021],0,35.1491649,35.23057455,35.93824296,35.24903153,34.33588558,35.05128969,34.9855526,35.53739442,34.85660249,34.60338176,33.91329745,34.66703046,34.91025159,0.051857043,0.199167167,4,4,5,-0.414222915,-0.801640739,-0.387417824,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-28855-MONOMER	",jgi|Yarlip1|91818|e_gw1.15.265.1,jgi|Yarlip1|91818|e_gw1.15.265.1,Q6CC36,YALI0C12859g,Kinesin-like protein,microtubule-based movement [GO:0007018],,kinesin complex [GO:0005871]; microtubule [GO:0005874],ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777],30.44233274,30.32452991,31.59832516,31.55133003,31.61513345,32.16243563,1,1,4,-0.117802829,1.289473332,1.407276161,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,,,
"G1FV3-30777-MONOMER	",jgi|Yarlip1|131230|fgenesh1_kg.20_#_10_#_TRINITY_DN6633_c0_g1_i1,jgi|Yarlip1|131230|fgenesh1_kg.20_#_10_#_TRINITY_DN6633_c0_g1_i1,Q6CHH7,YALI0A08734g,YALI0A08734p,0,,0,pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483],32.13130133,33.38936983,32.95297854,33.02527992,32.3835696,33.19344459,32.9871125,32.4577472,31.87318478,32.42254251,31.94243511,31.0944684,31.7639416,0.0130554,0.142077881,4,4,5,-0.119263936,-1.055417929,-0.936153993,0,0,0,0,0,0,0,1,0,0,1,0,99.78,99.78
"G1FV3-25409-MONOMER	",jgi|Yarlip1|125113|fgenesh1_kg.4_#_589_#_TRINITY_DN11440_c0_g1_i1,jgi|Yarlip1|125113|fgenesh1_kg.4_#_589_#_TRINITY_DN11440_c0_g1_i1,Q6C3Z9,ACH1,Acetyl-CoA hydrolase (EC 3.1.2.1) (Acetyl-CoA deacylase) (Acetyl-CoA acylase),"acetate metabolic process [GO:0006083]; acetyl-CoA metabolic process [GO:0006084]; propionate metabolic process, methylcitrate cycle [GO:0019679]",,cytosol [GO:0005829]; mitochondrion [GO:0005739],acetate CoA-transferase activity [GO:0008775]; acetyl-CoA hydrolase activity [GO:0003986],36.17510888,36.4221429,36.32678747,36.5379535,35.96492373,36.13869197,36.6007734,36.26258476,38.0489464,37.11699281,36.82069776,37.0822759,37.23965741,0.001983073,0.068738007,4,4,5,-0.123754719,0.896215873,1.019970592,0,0,0,0,0,0,0,1,0,0,1,0,100,100
"G1FV3-26098-MONOMER	",jgi|Yarlip1|126768|fgenesh1_kg.6_#_599_#_TRINITY_DN8064_c0_g1_i1,jgi|Yarlip1|126768|fgenesh1_kg.6_#_599_#_TRINITY_DN8064_c0_g1_i1,Q6C258,YALI0F10659g,YALI0F10659p,dynamin family protein polymerization involved in mitochondrial fission [GO:0003374]; membrane fusion [GO:0061025]; mitochondrial fission [GO:0000266]; mitochondrial fusion [GO:0008053]; mitochondrial genome maintenance [GO:0000002]; mitochondrial membrane organization [GO:0007006]; mitochondrion inheritance [GO:0000001]; peroxisome fission [GO:0016559],,extrinsic component of mitochondrial inner membrane [GO:0031314]; intrinsic component of mitochondrial inner membrane [GO:0031304]; mitochondrial crista [GO:0030061]; mitochondrial inner boundary membrane [GO:0097002]; mitochondrial intermembrane space [GO:0005758]; mitochondrial membrane [GO:0031966]; peroxisome [GO:0005777],GTPase activity [GO:0003924]; GTP binding [GO:0005525]; microtubule binding [GO:0008017],32.59460758,30.04722988,32.50308422,32.69624364,29.78617363,33.44748334,34.12630242,32.02341085,33.43469465,31.58914472,29.70849125,33.59676812,33.90236508,0.90727292,0.568282356,4,4,5,0.385551229,0.486001429,0.100450199,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-26100-MONOMER	",jgi|Yarlip1|126769|fgenesh1_kg.6_#_600_#_TRINITY_DN3336_c0_g1_i1,jgi|Yarlip1|126769|fgenesh1_kg.6_#_600_#_TRINITY_DN3336_c0_g1_i1,Q6C256,YALI0F10703g,YALI0F10703p,0,,endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021],calcium ion binding [GO:0005509],36.09927425,36.14699225,36.33572972,35.73358014,35.58440189,36.07425442,35.86340234,35.37522184,36.27010892,35.80596048,35.87688048,35.86442836,36.26115926,0.169717329,0.305830406,4,4,5,-0.354573963,-0.063186584,0.291387379,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-26101-MONOMER	",jgi|Yarlip1|126770|fgenesh1_kg.6_#_601_#_TRINITY_DN6366_c0_g1_i1,jgi|Yarlip1|126770|fgenesh1_kg.6_#_601_#_TRINITY_DN6366_c0_g1_i1,Q6C255,GUF1,"Translation factor GUF1, mitochondrial (EC 3.6.5.-) (Elongation factor 4 homolog) (EF-4) (GTPase GUF1) (Ribosomal back-translocase)",positive regulation of translation [GO:0045727]; translation [GO:0006412],,mitochondrial inner membrane [GO:0005743]; mitochondrial ribosome [GO:0005761],GTPase activity [GO:0003924]; GTP binding [GO:0005525]; ribosome binding [GO:0043022],29.7067179,24.04042753,30.39621642,33.18982542,28.20957191,0,2,3,3.724965201,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,
"G1FV3-26102-MONOMER	",jgi|Yarlip1|126771|fgenesh1_kg.6_#_602_#_TRINITY_DN6366_c1_g1_i1,jgi|Yarlip1|126771|fgenesh1_kg.6_#_602_#_TRINITY_DN6366_c1_g1_i1,Q6C254,YALI0F10747g,YALI0F10747p,0,,0,0,32.65904875,31.0864373,31.22688408,30.82858204,31.69093666,32.22921225,30.7234396,32.3803663,29.61580874,32.03838666,32.04415045,30.81148106,30.81411992,0.52522443,0.453312528,4,4,5,0.305750661,-0.385448678,-0.691199338,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-29236-MONOMER	",jgi|Yarlip1|90376|e_gw1.11.479.1,jgi|Yarlip1|90376|e_gw1.11.479.1,Q6CB62,YALI0C21626g,YALI0C21626p,0,,integral component of membrane [GO:0016021],0,28.45544412,28.32641707,28.6415484,31.47455688,1,1,2,-0.129027046,1.602608518,1.731635564,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,,,,,
"G1FV3-26106-MONOMER	",jgi|Yarlip1|126776|fgenesh1_kg.6_#_607_#_TRINITY_DN2906_c1_g1_i2,jgi|Yarlip1|126776|fgenesh1_kg.6_#_607_#_TRINITY_DN2906_c1_g1_i2,O74935,POX2,Acyl-coenzyme A oxidase 2 (Acyl-CoA oxidase 2) (EC 1.3.3.6),fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]; fatty acid beta-oxidation using acyl-CoA oxidase [GO:0033540],,peroxisome [GO:0005777],acyl-CoA dehydrogenase activity [GO:0003995]; acyl-CoA oxidase activity [GO:0003997]; FAD binding [GO:0071949]; flavin adenine dinucleotide binding [GO:0050660],34.38047004,34.48798876,34.13455364,34.92417464,34.48671607,34.45044409,34.20798621,34.07399445,35.4092998,35.03535451,35.36444302,34.18469655,34.7797247,0.067802527,0.221382545,4,4,5,-0.177011565,0.472906948,0.649918512,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-26113-MONOMER	",jgi|Yarlip1|126785|fgenesh1_kg.6_#_616_#_TRINITY_DN2691_c0_g1_i1,jgi|Yarlip1|126785|fgenesh1_kg.6_#_616_#_TRINITY_DN2691_c0_g1_i1,Q6C243,YALI0F11033g,YALI0F11033p,CAAX-box protein processing [GO:0071586]; peptide mating pheromone maturation involved in posititve regulation of conjugation with cellular fusion [GO:0071432],,integral component of endoplasmic reticulum membrane [GO:0030176]; nuclear inner membrane [GO:0005637],metalloendopeptidase activity [GO:0004222],34.04178867,32.71891614,33.12298934,32.51041744,32.06961953,32.43484251,32.05072045,33.38998351,32.6014754,32.83204698,29.74869614,32.60372648,32.91235846,0.384586421,0.408757531,4,4,5,-0.612236394,-0.958867207,-0.346630812,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-26114-MONOMER	",jgi|Yarlip1|126787|fgenesh1_kg.6_#_618_#_TRINITY_DN984_c0_g2_i1,jgi|Yarlip1|126787|fgenesh1_kg.6_#_618_#_TRINITY_DN984_c0_g2_i1,Q6C242,YALI0F11055g,YALI0F11055p,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; translation [GO:0006412]",,cytosolic small ribosomal subunit [GO:0022627]; nucleolus [GO:0005730],small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735],40.24729924,39.83029818,39.96358573,39.78983408,39.62825141,39.6875721,39.65389647,39.80831775,39.3922393,39.72833412,39.57684198,39.34626976,39.14143047,0.00659352,0.111474014,4,4,5,-0.263244873,-0.520731182,-0.257486309,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-24479-MONOMER	",jgi|Yarlip1|132425|fgenesh1_kg.30_#_42_#_TRINITY_DN7808_c0_g1_i1,jgi|Yarlip1|132425|fgenesh1_kg.30_#_42_#_TRINITY_DN7808_c0_g1_i1,Q6C6D1,NSA2,Ribosome biogenesis protein NSA2,maturation of 5.8S rRNA [GO:0000460]; maturation of LSU-rRNA [GO:0000470],,"nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]",0,34.32300282,33.95733018,30.66125388,32.63997052,33.11953916,32.3617979,32.8697801,32.70222358,30.31991957,31.95545804,32.74284726,30.17966336,32.41435082,0.206202313,0.327687177,4,4,5,-0.132054162,-1.37294154,-1.240887378,0,0,0,0,0,0,0,1,0,0,1,0,100,100
"G1FV3-26117-MONOMER	",jgi|Yarlip1|126792|fgenesh1_kg.6_#_623_#_TRINITY_DN4983_c0_g1_i1,jgi|Yarlip1|126792|fgenesh1_kg.6_#_623_#_TRINITY_DN4983_c0_g1_i1,Q6C239,FES1,Hsp70 nucleotide exchange factor FES1,cytoplasmic translation [GO:0002181]; intracellular protein transport [GO:0006886]; regulation of translation [GO:0006417],,cytosolic ribosome [GO:0022626],0,34.31526409,34.20010567,34.91362095,34.54167294,33.61330332,33.85602908,35.14763099,35.23407345,33.93716426,33.54079209,33.82608047,33.73231966,33.14891828,0.057846975,0.210498517,4,4,5,-0.029906704,-0.85561096,-0.825704257,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-26118-MONOMER	",jgi|Yarlip1|126793|fgenesh1_kg.6_#_624_#_TRINITY_DN6830_c0_g1_i1,jgi|Yarlip1|126793|fgenesh1_kg.6_#_624_#_TRINITY_DN6830_c0_g1_i1,Q6C238,EXO84,Exocyst complex component EXO84,exocyst assembly [GO:0001927]; exocyst localization [GO:0051601]; protein transport [GO:0015031],,exocyst [GO:0000145]; transport vesicle [GO:0030133],0,26.71397713,30.37978814,29.3228272,29.9913186,29.44592758,27.46102255,28.99305047,30.25425163,31.55511357,26.5406143,30.65571232,0.805796931,0.538305665,3,3,5,0.160558752,0.794217635,0.633658883,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,
"G1FV3-26119-MONOMER	",jgi|Yarlip1|126794|fgenesh1_kg.6_#_625_#_TRINITY_DN228_c0_g1_i1,jgi|Yarlip1|126794|fgenesh1_kg.6_#_625_#_TRINITY_DN228_c0_g1_i1,Q6C237,YALI0F11165g,YALI0F11165p,histone deacetylation [GO:0016575]; regulation of transcription by RNA polymerase II [GO:0006357],,Set3 complex [GO:0034967],transcription corepressor activity [GO:0003714],24.32601411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-30698-MONOMER	",jgi|Yarlip1|127702|fgenesh1_kg.8_#_340_#_TRINITY_DN2586_c1_g2_i1,jgi|Yarlip1|127702|fgenesh1_kg.8_#_340_#_TRINITY_DN2586_c1_g2_i1,Q6CHN9,YALI0A06831g,YALI0A06831p,0,,0,0,25.12904085,24.9821138,31.2931286,24.73138119,30.96457853,1,1,3,-0.146927046,3.867321925,4.01424897,0,0,0,0,0,0,0,1,0,0,1,0,95,95,,,,,,,,,,
"G1FV3-26125-MONOMER	",jgi|Yarlip1|126801|fgenesh1_kg.6_#_632_#_TRINITY_DN7968_c1_g1_i1,jgi|Yarlip1|126801|fgenesh1_kg.6_#_632_#_TRINITY_DN7968_c1_g1_i1,Q6C231,YALI0F11297g,YALI0F11297p,ergosterol biosynthetic process [GO:0006696],,endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021],C-4 methylsterol oxidase activity [GO:0000254]; iron ion binding [GO:0005506],27.60441817,29.25130842,26.83954078,29.65897855,30.22756703,28.2461065,3,3,0,1.479128234,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,
"G1FV3-27409-MONOMER	",jgi|Yarlip1|124342|fgenesh1_kg.3_#_874_#_TRINITY_DN2561_c0_g1_i1,jgi|Yarlip1|124342|fgenesh1_kg.3_#_874_#_TRINITY_DN2561_c0_g1_i1,Q6C9W0,UBC12,NEDD8-conjugating enzyme UBC12 (EC 2.3.2.-) (RUB1-conjugating enzyme) (Ubiquitin carrier protein 12),protein neddylation [GO:0045116],,cytoplasm [GO:0005737],ATP binding [GO:0005524]; NEDD8 transferase activity [GO:0019788],31.0391976,30.44314532,29.92309042,31.25698647,30.10074197,25.58152885,27.48631089,27.33824129,2,2,4,-0.151133019,-3.114465709,-2.963332691,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,
"G1FV3-26128-MONOMER	",jgi|Yarlip1|126806|fgenesh1_kg.6_#_637_#_TRINITY_DN4740_c0_g1_i1,jgi|Yarlip1|126806|fgenesh1_kg.6_#_637_#_TRINITY_DN4740_c0_g1_i1,Q6C228,YALI0F11363g,YALI0F11363p,autophagy of mitochondrion [GO:0000422],,integral component of membrane [GO:0016021]; mitochondrion [GO:0005739],0,29.62865776,30.2721976,30.75644778,30.96230467,30.94496104,31.06836748,30.15605267,30.81056972,30.74181886,2,2,5,0.908948542,0.793926274,-0.115022268,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,
"G1FV3-26133-MONOMER	",jgi|Yarlip1|126815|fgenesh1_kg.6_#_646_#_TRINITY_DN9607_c0_g1_i1,jgi|Yarlip1|126815|fgenesh1_kg.6_#_646_#_TRINITY_DN9607_c0_g1_i1,Q6C224,YALI0F11473g,YALI0F11473p,'de novo' protein folding [GO:0006458]; chaperone-mediated protein folding [GO:0061077],,chaperonin-containing T-complex [GO:0005832],ATP binding [GO:0005524]; protein binding involved in protein folding [GO:0044183]; unfolded protein binding [GO:0051082],35.97912453,36.02116972,35.87042828,35.82479344,35.61773298,35.72702141,35.6321962,35.5394597,35.72559896,35.48537074,35.24288563,36.0959963,35.89761468,0.186611902,0.315971613,4,4,5,-0.294776423,-0.234385731,0.060390693,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-26138-MONOMER	",jgi|Yarlip1|126824|fgenesh1_kg.6_#_655_#_TRINITY_DN6601_c1_g1_i1,jgi|Yarlip1|126824|fgenesh1_kg.6_#_655_#_TRINITY_DN6601_c1_g1_i1,Q6C219,YALI0F11583g,YALI0F11583p,0,,0,NAD+ binding [GO:0070403],30.00048117,31.05652992,0,1,1,1.056048746,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,
"G1FV3-26139-MONOMER	",jgi|Yarlip1|126825|fgenesh1_kg.6_#_656_#_TRINITY_DN6619_c0_g1_i1,jgi|Yarlip1|126825|fgenesh1_kg.6_#_656_#_TRINITY_DN6619_c0_g1_i1,Q6C218,YALI0F11605g,YALI0F11605p,0,,0,0,34.90624306,29.56949755,31.09911216,1,0,2,-4.571938209,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,
"G1FV3-26141-MONOMER	",jgi|Yarlip1|126827|fgenesh1_kg.6_#_658_#_TRINITY_DN149_c0_g1_i1,jgi|Yarlip1|126827|fgenesh1_kg.6_#_658_#_TRINITY_DN149_c0_g1_i1,Q6C217,YALI0F11627g,YALI0F11627p,0,,0,"iron ion binding [GO:0005506]; oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen [GO:0016702]",27.29272281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-26147-MONOMER	",jgi|Yarlip1|126833|fgenesh1_kg.6_#_664_#_TRINITY_DN6258_c0_g1_i1,jgi|Yarlip1|126833|fgenesh1_kg.6_#_664_#_TRINITY_DN6258_c0_g1_i1,Q6C211,YALI0F11759g,Adenosylhomocysteinase (EC 3.3.1.1),one-carbon metabolic process [GO:0006730]; phosphatidylcholine biosynthetic process [GO:0006656]; S-adenosylhomocysteine catabolic process [GO:0019510]; S-adenosylmethionine cycle [GO:0033353]; triglyceride metabolic process [GO:0006641],,cytosol [GO:0005829],adenosylhomocysteinase activity [GO:0004013]; NAD binding [GO:0051287],40.05910887,40.15488296,39.91940454,39.89758906,40.35057858,40.21029997,40.04249466,39.93526773,39.91844976,40.2236029,40.08743638,40.05462042,40.20449842,0.462506263,0.432521513,4,4,5,0.126913879,0.089975218,-0.036938661,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25377-MONOMER	",jgi|Yarlip1|125063|fgenesh1_kg.4_#_539_#_TRINITY_DN1315_c0_g2_i1,jgi|Yarlip1|125063|fgenesh1_kg.4_#_539_#_TRINITY_DN1315_c0_g2_i1,Q6C428,YALI0E30283g,YALI0E30283p,0,,integral component of membrane [GO:0016021],0,29.38115058,30.04669027,28.85822038,29.75899861,27.9817606,29.83579674,30.2570112,30.0282969,28.01839479,27.56611828,27.43380368,0.228045284,0.339186348,4,3,4,-0.153075443,-1.249611547,-1.096536104,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,
"G1FV3-26150-MONOMER	",jgi|Yarlip1|126841|fgenesh1_kg.6_#_672_#_TRINITY_DN2869_c2_g1_i1,jgi|Yarlip1|126841|fgenesh1_kg.6_#_672_#_TRINITY_DN2869_c2_g1_i1,Q6C208,YALI0F11825g,YALI0F11825p,cellular iron ion homeostasis [GO:0006879]; copper ion import [GO:0015677]; iron ion transport [GO:0006826],,integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],ferric-chelate reductase activity [GO:0000293],33.11444395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-26152-MONOMER	",jgi|Yarlip1|126847|fgenesh1_kg.6_#_678_#_TRINITY_DN6508_c0_g2_i1,jgi|Yarlip1|126847|fgenesh1_kg.6_#_678_#_TRINITY_DN6508_c0_g2_i1,Q6C206,YALI0F11869g,YALI0F11869p,negative regulation of mitotic sister chromatid segregation [GO:0033048]; negative regulation of protein localization to kinetochore [GO:1905341],,nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; protein serine/threonine phosphatase complex [GO:0008287],protein phosphatase activator activity [GO:0072542],32.82144229,31.92700221,33.21925354,33.1577414,31.90668928,33.05288029,32.40118749,32.81231263,33.16285276,33.36960146,33.27389858,32.0818109,32.42934558,0.693768344,0.507907078,4,4,5,-0.238092434,0.082141996,0.32023443,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-26155-MONOMER	",jgi|Yarlip1|126853|fgenesh1_kg.6_#_684_#_TRINITY_DN3743_c0_g1_i1,jgi|Yarlip1|126853|fgenesh1_kg.6_#_684_#_TRINITY_DN3743_c0_g1_i1,Q6C203,YALI0F11935g,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase (EC 4.2.1.134),fatty acid elongation [GO:0030497]; sphingolipid biosynthetic process [GO:0030148]; very long-chain fatty acid biosynthetic process [GO:0042761],,integral component of endoplasmic reticulum membrane [GO:0030176],3-hydroxyacyl-CoA dehydratase activity [GO:0018812]; 3-hydroxy-arachidoyl-CoA dehydratase activity [GO:0102343]; 3-hydroxy-behenoyl-CoA dehydratase activity [GO:0102344]; 3-hydroxy-lignoceroyl-CoA dehydratase activity [GO:0102345]; very-long-chain 3-hydroxyacyl-CoA dehydratase activity [GO:0102158],31.02986389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-26156-MONOMER	",jgi|Yarlip1|126854|fgenesh1_kg.6_#_685_#_TRINITY_DN9986_c0_g1_i1,jgi|Yarlip1|126854|fgenesh1_kg.6_#_685_#_TRINITY_DN9986_c0_g1_i1,Q6C202,YALI0F11957g,"Succinate dehydrogenase assembly factor 2, mitochondrial (SDH assembly factor 2) (SDHAF2)","mitochondrial electron transport, succinate to ubiquinone [GO:0006121]; mitochondrial respiratory chain complex II assembly [GO:0034553]; protein-FAD linkage [GO:0018293]; tricarboxylic acid cycle [GO:0006099]",,mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739],0,32.51604727,33.80654992,34.09665574,35.09865227,34.42610294,34.810508,34.10865792,34.03601908,34.0659766,35.0911518,34.4151249,34.42823201,34.43840237,0.400926824,0.412235772,4,4,5,0.465845685,0.608301236,0.142455551,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-24549-MONOMER	",jgi|Yarlip1|106585|estExt_Genewise1.C_210051,jgi|Yarlip1|106585|estExt_Genewise1.C_210051,Q6C669,YALI0E12001g,YALI0E12001p,0,,0,RNA binding [GO:0003723],30.54934823,30.85005469,30.04282815,32.6420089,31.59591363,31.26972051,30.59605852,29.99544896,30.93884327,34.84310363,34.00240397,35.00746837,30.65101729,0.094045674,0.250156525,4,4,5,-0.156774589,2.067507313,2.224281902,0,0,0,0,0,0,0,1,0,0,1,0,100,100
"G1FV3-25491-MONOMER	",jgi|Yarlip1|125256|fgenesh1_kg.4_#_732_#_TRINITY_DN4601_c0_g1_i1,jgi|Yarlip1|125256|fgenesh1_kg.4_#_732_#_TRINITY_DN4601_c0_g1_i1,Q6C3S1,NDE1,Nuclear distribution protein nudE homolog 1,chromosome segregation [GO:0007059]; establishment of chromosome localization [GO:0051303]; establishment of mitotic spindle orientation [GO:0000132]; microtubule nucleation [GO:0007020]; regulation of microtubule motor activity [GO:2000574]; vesicle transport along microtubule [GO:0047496],,cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; kinetochore [GO:0000776]; microtubule [GO:0005874],microtubule binding [GO:0008017],27.07357349,26.37139114,26.95460209,27.4086792,26.71122227,31.87581796,1,3,2,-0.162016009,2.219946629,2.381962638,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,,,
"G1FV3-27888-MONOMER	",jgi|Yarlip1|126877|fgenesh1_kg.7_#_22_#_TRINITY_DN2860_c0_g1_i1,jgi|Yarlip1|126877|fgenesh1_kg.7_#_22_#_TRINITY_DN2860_c0_g1_i1,Q6C8L7,YALI0D18634g,YALI0D18634p,0,,0,0,27.35253933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,,
"G1FV3-27887-MONOMER	",jgi|Yarlip1|126881|fgenesh1_kg.7_#_26_#_TRINITY_DN224_c1_g1_i1,jgi|Yarlip1|126881|fgenesh1_kg.7_#_26_#_TRINITY_DN224_c1_g1_i1,Q6C8L8,RNA14,mRNA 3'-end-processing protein RNA14,mRNA cleavage [GO:0006379]; mRNA processing [GO:0006397]; RNA 3'-end processing [GO:0031123],,cytoplasm [GO:0005737]; nucleus [GO:0005634],mRNA binding [GO:0003729],31.95395719,30.8721927,31.41396866,31.29456767,31.6074233,31.66915436,31.11664407,31.67395843,32.26521871,32.99639081,31.64902909,31.45781642,31.81364681,0.145221338,0.287894439,4,4,5,0.133123487,0.652748812,0.519625325,0,0,0,0,0,0,0,0,0,0,0,0,99.75,99.75
"G1FV3-27881-MONOMER	",jgi|Yarlip1|126890|fgenesh1_kg.7_#_35_#_TRINITY_DN790_c0_g1_i1,jgi|Yarlip1|126890|fgenesh1_kg.7_#_35_#_TRINITY_DN790_c0_g1_i1,Q6C8M5,YALI0D18458g,YALI0D18458p,regulation of fungal-type cell wall biogenesis [GO:0032995],,fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886],mannosyl-inositol phosphorylceramide phospholipase activity [GO:0052714],26.67949299,28.14452693,1,1,0,1.465033946,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,
"G1FV3-27876-MONOMER	",jgi|Yarlip1|126902|fgenesh1_kg.7_#_47_#_TRINITY_DN9276_c0_g1_i1,jgi|Yarlip1|126902|fgenesh1_kg.7_#_47_#_TRINITY_DN9276_c0_g1_i1,Q6C8N1,YALI0D18337g,YALI0D18337p,allantoin catabolic process [GO:0000256],,0,allantoicase activity [GO:0004037],33.02058498,32.60251244,32.89409898,33.08819508,33.65379442,32.87420934,33.08130458,32.93633468,32.70727102,32.90316252,32.68236954,32.20492418,32.95278645,0.12721117,0.277213648,4,4,5,0.235062885,-0.211245128,-0.446308012,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27875-MONOMER	",jgi|Yarlip1|126903|fgenesh1_kg.7_#_48_#_TRINITY_DN5426_c0_g1_i1,jgi|Yarlip1|126903|fgenesh1_kg.7_#_48_#_TRINITY_DN5426_c0_g1_i1,Q6C8N2,YALI0D18315g,YALI0D18315p,0,,0,0,30.46060863,30.5283174,30.51248661,31.275981,2,2,0,0.399770791,0,0,0,0,0,0,0,0,0,0,0,0,99.54,99.54,,,,,,,,,,,,,
"G1FV3-27874-MONOMER	",jgi|Yarlip1|126904|fgenesh1_kg.7_#_49_#_TRINITY_DN6511_c0_g1_i1,jgi|Yarlip1|126904|fgenesh1_kg.7_#_49_#_TRINITY_DN6511_c0_g1_i1,Q6C8N3,YALI0D18293g,YALI0D18293p,0,,0,0,30.66110435,31.69954607,30.25090199,30.58468234,32.00674685,30.84288565,30.87686608,30.74911189,2,3,3,-0.232881482,-0.357370669,-0.124489187,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,
